codigo_ibge,municipio,populacao,ano
2106706,MIRADOR - MA,21536,2025
2106755,MIRANDA DO NORTE - MA,24373,2025
2106805,MIRINZAL - MA,14298,2025
2106904,MONÇÃO - MA,28563,2025
2107001,MONTES ALTOS - MA,9306,2025
2107100,MORROS - MA,19015,2025
2107209,NINA RODRIGUES - MA,14589,2025
2107258,NOVA COLINAS - MA,5148,2025
2107308,NOVA IORQUE - MA,4409,2025
2107357,NOVA OLINDA DO MARANHÃO - MA,14379,2025
2107407,OLHO D'ÁGUA DAS CUNHÃS - MA,18288,2025
2107456,OLINDA NOVA DO MARANHÃO - MA,13921,2025
2107506,PAÇO DO LUMIAR - MA,153158,2025
2107605,PALMEIRÂNDIA - MA,21657,2025
2107704,PARAIBANO - MA,18589,2025
2107803,PARNARAMA - MA,32232,2025
2107902,PASSAGEM FRANCA - MA,17591,2025
2108009,PASTOS BONS - MA,19266,2025
2108058,PAULINO NEVES - MA,17578,2025
2108108,PAULO RAMOS - MA,20798,2025
2108207,PEDREIRAS - MA,38252,2025
2108256,PEDRO DO ROSÁRIO - MA,24955,2025
2108306,PENALVA - MA,33496,2025
2108405,PERI MIRIM - MA,11229,2025
2108454,PERITORÓ - MA,20903,2025
2108504,PINDARÉ-MIRIM - MA,32542,2025
2108603,PINHEIRO - MA,88091,2025
2108702,PIO XII - MA,22374,2025
2108801,PIRAPEMAS - MA,18132,2025
2108900,POÇÃO DE PEDRAS - MA,17394,2025
2109007,PORTO FRANCO - MA,24571,2025
2109056,PORTO RICO DO MARANHÃO - MA,6092,2025
2109106,PRESIDENTE DUTRA - MA,46606,2025
2109205,PRESIDENTE JUSCELINO - MA,11616,2025
2109239,PRESIDENTE MÉDICI - MA,4717,2025
2109270,PRESIDENTE SARNEY - MA,17925,2025
2109304,PRESIDENTE VARGAS - MA,10791,2025
2109403,PRIMEIRA CRUZ - MA,13920,2025
2109452,RAPOSA - MA,32156,2025
2109502,RIACHÃO - MA,22740,2025
2109551,RIBAMAR FIQUENE - MA,7601,2025
2109601,ROSÁRIO - MA,39761,2025
2109700,SAMBAÍBA - MA,6234,2025
2109759,SANTA FILOMENA DO MARANHÃO - MA,6833,2025
2109809,SANTA HELENA - MA,43200,2025
2109908,SANTA INÊS - MA,88249,2025
2110005,SANTA LUZIA - MA,58839,2025
2110039,SANTA LUZIA DO PARUÁ - MA,24890,2025
2110104,SANTA QUITÉRIA DO MARANHÃO - MA,24495,2025
2110203,SANTA RITA - MA,38542,2025
2110237,SANTANA DO MARANHÃO - MA,10759,2025
2110278,SANTO AMARO DO MARANHÃO - MA,14287,2025
2110302,SANTO ANTÔNIO DOS LOPES - MA,14628,2025
2110401,SÃO BENEDITO DO RIO PRETO - MA,18810,2025
2110500,SÃO BENTO - MA,48166,2025
2110609,SÃO BERNARDO - MA,27910,2025
2110658,SÃO DOMINGOS DO AZEITÃO - MA,8236,2025
2110708,SÃO DOMINGOS DO MARANHÃO - MA,35247,2025
2110807,SÃO FÉLIX DE BALSAS - MA,4491,2025
2110856,SÃO FRANCISCO DO BREJÃO - MA,9202,2025
2110906,SÃO FRANCISCO DO MARANHÃO - MA,12360,2025
2111003,SÃO JOÃO BATISTA - MA,18889,2025
2111029,SÃO JOÃO DO CARÚ - MA,12360,2025
2111052,SÃO JOÃO DO PARAÍSO - MA,10091,2025
2111078,SÃO JOÃO DO SOTER - MA,17253,2025
2111102,SÃO JOÃO DOS PATOS - MA,25910,2025
2111201,SÃO JOSÉ DE RIBAMAR - MA,259164,2025
2111250,SÃO JOSÉ DOS BASÍLIOS - MA,7094,2025
2111300,SÃO LUÍS - MA,1089215,2025
2111409,SÃO LUÍS GONZAGA DO MARANHÃO - MA,18123,2025
2111508,SÃO MATEUS DO MARANHÃO - MA,40177,2025
2111532,SÃO PEDRO DA ÁGUA BRANCA - MA,14786,2025
2111573,SÃO PEDRO DOS CRENTES - MA,5993,2025
2111607,SÃO RAIMUNDO DAS MANGABEIRAS - MA,19158,2025
2111631,SÃO RAIMUNDO DO DOCA BEZERRA - MA,5761,2025
2111672,SÃO ROBERTO - MA,4577,2025
2111706,SÃO VICENTE FERRER - MA,19865,2025
2111722,SATUBINHA - MA,8821,2025
2111748,SENADOR ALEXANDRE COSTA - MA,10447,2025
2111763,SENADOR LA ROCQUE - MA,15044,2025
2111789,SERRANO DO MARANHÃO - MA,10475,2025
2111805,SÍTIO NOVO - MA,17464,2025
2111904,SUCUPIRA DO NORTE - MA,10471,2025
2111953,SUCUPIRA DO RIACHÃO - MA,5081,2025
2112001,TASSO FRAGOSO - MA,9130,2025
2112100,TIMBIRAS - MA,27328,2025
2112209,TIMON - MA,182711,2025
2112233,TRIZIDELA DO VALE - MA,23097,2025
2112274,TUFILÂNDIA - MA,5633,2025
2112308,TUNTUM - MA,37364,2025
2112407,TURIAÇU - MA,38993,2025
2112456,TURILÂNDIA - MA,33219,2025
2112506,TUTÓIA - MA,55076,2025
2112605,URBANO SANTOS - MA,34143,2025
2112704,VARGEM GRANDE - MA,44444,2025
2112803,VIANA - MA,53176,2025
2112852,VILA NOVA DOS MARTÍRIOS - MA,10561,2025
2112902,VITÓRIA DO MEARIM - MA,31859,2025
2113009,VITORINO FREIRE - MA,31920,2025
2114007,ZÉ DOCA - MA,41815,2025
2200053,ACAUÃ - PI,6323,2025
2200103,AGRICOLÂNDIA - PI,5016,2025
2200202,ÁGUA BRANCA - PI,18095,2025
2200251,ALAGOINHA DO PIAUÍ - PI,6876,2025
2200277,ALEGRETE DO PIAUÍ - PI,4707,2025
2200301,ALTO LONGÁ - PI,13729,2025
2200400,ALTOS - PI,50094,2025
2200459,ALVORADA DO GURGUÉIA - PI,5474,2025
2200509,AMARANTE - PI,17594,2025
2200608,ANGICAL DO PIAUÍ - PI,6991,2025
2200707,ANÍSIO DE ABREU - PI,9649,2025
2200806,ANTÔNIO ALMEIDA - PI,3234,2025
2200905,AROAZES - PI,5413,2025
2200954,AROEIRAS DO ITAIM - PI,2777,2025
2201002,ARRAIAL - PI,4517,2025
2201051,ASSUNÇÃO DO PIAUÍ - PI,7596,2025
2201101,AVELINO LOPES - PI,11118,2025
2201150,BAIXA GRANDE DO RIBEIRO - PI,13983,2025
2201176,BARRA D'ALCÂNTARA - PI,4099,2025
2201200,BARRAS - PI,49703,2025
2201309,BARREIRAS DO PIAUÍ - PI,3336,2025
2201408,BARRO DURO - PI,6731,2025
2201507,BATALHA - PI,27129,2025
2201556,BELA VISTA DO PIAUÍ - PI,4225,2025
2201572,BELÉM DO PIAUÍ - PI,3515,2025
2201606,BENEDITINOS - PI,10093,2025
2201705,BERTOLÍNIA - PI,5715,2025
2201739,BETÂNIA DO PIAUÍ - PI,6596,2025
2201770,BOA HORA - PI,7140,2025
2201804,BOCAINA - PI,4118,2025
2201903,BOM JESUS - PI,30658,2025
2201919,BOM PRINCÍPIO DO PIAUÍ - PI,5805,2025
2201929,BONFIM DO PIAUÍ - PI,6117,2025
2201945,BOQUEIRÃO DO PIAUÍ - PI,6751,2025
2201960,BRASILEIRA - PI,8684,2025
2201988,BREJO DO PIAUÍ - PI,3964,2025
2202000,BURITI DOS LOPES - PI,20130,2025
2202026,BURITI DOS MONTES - PI,7517,2025
2202059,CABECEIRAS DO PIAUÍ - PI,10466,2025
2202075,CAJAZEIRAS DO PIAUÍ - PI,3135,2025
2202083,CAJUEIRO DA PRAIA - PI,8246,2025
2202091,CALDEIRÃO GRANDE DO PIAUÍ - PI,5602,2025
2202109,CAMPINAS DO PIAUÍ - PI,4964,2025
2202117,CAMPO ALEGRE DO FIDALGO - PI,4698,2025
2202133,CAMPO GRANDE DO PIAUÍ - PI,6211,2025
2202174,CAMPO LARGO DO PIAUÍ - PI,7669,2025
2202208,CAMPO MAIOR - PI,47119,2025
2202251,CANAVIEIRA - PI,3404,2025
2202307,CANTO DO BURITI - PI,19639,2025
2202406,CAPITÃO DE CAMPOS - PI,11362,2025
2202455,CAPITÃO GERVÁSIO OLIVEIRA - PI,4071,2025
2202505,CARACOL - PI,10546,2025
2202539,CARAÚBAS DO PIAUÍ - PI,5581,2025
2202554,CARIDADE DO PIAUÍ - PI,5176,2025
2202604,CASTELO DO PIAUÍ - PI,19669,2025
2202653,CAXINGÓ - PI,5682,2025
2202703,COCAL - PI,29302,2025
2202711,COCAL DE TELHA - PI,5046,2025
2202729,COCAL DOS ALVES - PI,6596,2025
2202737,COIVARAS - PI,4249,2025
2202752,COLÔNIA DO GURGUÉIA - PI,6294,2025
2202778,COLÔNIA DO PIAUÍ - PI,7067,2025
2202802,CONCEIÇÃO DO CANINDÉ - PI,5078,2025
2202851,CORONEL JOSÉ DIAS - PI,4291,2025
2202901,CORRENTE - PI,28381,2025
2203008,CRISTALÂNDIA DO PIAUÍ - PI,7431,2025
2203107,CRISTINO CASTRO - PI,10801,2025
2203206,CURIMATÁ - PI,11581,2025
2203230,CURRAIS - PI,4977,2025
2203255,CURRALINHOS - PI,4555,2025
2203271,CURRAL NOVO DO PIAUÍ - PI,5191,2025
2203305,DEMERVAL LOBÃO - PI,17139,2025
2203354,DIRCEU ARCOVERDE - PI,7259,2025
2203404,DOM EXPEDITO LOPES - PI,6410,2025
2203420,DOMINGOS MOURÃO - PI,4129,2025
2203453,DOM INOCÊNCIO - PI,9332,2025
2203503,ELESBÃO VELOSO - PI,13743,2025
2203602,ELISEU MARTINS - PI,4421,2025
2203701,ESPERANTINA - PI,42710,2025
2203750,FARTURA DO PIAUÍ - PI,5426,2025
2203800,FLORES DO PIAUÍ - PI,4512,2025
2203859,FLORESTA DO PIAUÍ - PI,2354,2025
2203909,FLORIANO - PI,64393,2025
2204006,FRANCINÓPOLIS - PI,4481,2025
2204105,FRANCISCO AYRES - PI,4548,2025
2204154,FRANCISCO MACEDO - PI,2985,2025
2204204,FRANCISCO SANTOS - PI,8349,2025
2204303,FRONTEIRAS - PI,10344,2025
2204352,GEMINIANO - PI,5604,2025
2204402,GILBUÉS - PI,11193,2025
2204501,GUADALUPE - PI,10480,2025
2204550,GUARIBAS - PI,4344,2025
2204600,HUGO NAPOLEÃO - PI,3550,2025
2204659,ILHA GRANDE - PI,9522,2025
2204709,INHUMA - PI,15268,2025
2204808,IPIRANGA DO PIAUÍ - PI,9627,2025
2204907,ISAÍAS COELHO - PI,7867,2025
2205003,ITAINÓPOLIS - PI,10969,2025
2205102,ITAUEIRA - PI,10477,2025
2205151,JACOBINA DO PIAUÍ - PI,5711,2025
2205201,JAICÓS - PI,17789,2025
2205250,JARDIM DO MULATO - PI,4235,2025
2205276,JATOBÁ DO PIAUÍ - PI,4560,2025
2205300,JERUMENHA - PI,4606,2025
2205359,JOÃO COSTA - PI,3033,2025
2205409,JOAQUIM PIRES - PI,14265,2025
2205458,JOCA MARQUES - PI,5552,2025
2205508,JOSÉ DE FREITAS - PI,44689,2025
2205516,JUAZEIRO DO PIAUÍ - PI,5308,2025
2205524,JÚLIO BORGES - PI,5501,2025
2205532,JUREMA - PI,4501,2025
2205540,LAGOINHA DO PIAUÍ - PI,3044,2025
2205557,LAGOA ALEGRE - PI,8464,2025
2205565,LAGOA DO BARRO DO PIAUÍ - PI,5171,2025
2205573,LAGOA DE SÃO FRANCISCO - PI,6446,2025
2205581,LAGOA DO PIAUÍ - PI,5017,2025
2205599,LAGOA DO SÍTIO - PI,4559,2025
2205607,LANDRI SALES - PI,5309,2025
2205706,LUÍS CORREIA - PI,31901,2025
2205805,LUZILÂNDIA - PI,26143,2025
2205854,MADEIRO - PI,8231,2025
2205904,MANOEL EMÍDIO - PI,5315,2025
2205953,MARCOLÂNDIA - PI,8822,2025
2206001,MARCOS PARENTE - PI,4863,2025
2206050,MASSAPÊ DO PIAUÍ - PI,5165,2025
2206100,MATIAS OLÍMPIO - PI,10886,2025
2206209,MIGUEL ALVES - PI,33074,2025
2206308,MIGUEL LEÃO - PI,1355,2025
2206357,MILTON BRANDÃO - PI,6681,2025
2206407,MONSENHOR GIL - PI,10513,2025
2206506,MONSENHOR HIPÓLITO - PI,7762,2025
2206605,MONTE ALEGRE DO PIAUÍ - PI,10928,2025
2206654,MORRO CABEÇA NO TEMPO - PI,4456,2025
2206670,MORRO DO CHAPÉU DO PIAUÍ - PI,6548,2025
2206696,MURICI DOS PORTELAS - PI,10210,2025
2206704,NAZARÉ DO PIAUÍ - PI,6697,2025
2206720,NAZÁRIA - PI,10821,2025
2206753,NOSSA SENHORA DE NAZARÉ - PI,5442,2025
2206803,NOSSA SENHORA DOS REMÉDIOS - PI,8751,2025
2206902,NOVO ORIENTE DO PIAUÍ - PI,6158,2025
2206951,NOVO SANTO ANTÔNIO - PI,2888,2025
2207009,OEIRAS - PI,39687,2025
2207108,OLHO D'ÁGUA DO PIAUÍ - PI,2730,2025
2207207,PADRE MARCOS - PI,6468,2025
2207306,PAES LANDIM - PI,4176,2025
2207355,PAJEÚ DO PIAUÍ - PI,3032,2025
2207405,PALMEIRA DO PIAUÍ - PI,5047,2025
2207504,PALMEIRAIS - PI,13458,2025
2207553,PAQUETÁ - PI,3873,2025
2207603,PARNAGUÁ - PI,10282,2025
2207702,PARNAÍBA - PI,170491,2025
2207751,PASSAGEM FRANCA DO PIAUÍ - PI,4222,2025
2207777,PATOS DO PIAUÍ - PI,5427,2025
2207793,PAU D'ARCO DO PIAUÍ - PI,3979,2025
2207801,PAULISTANA - PI,21633,2025
2207850,PAVUSSU - PI,3697,2025
2207900,PEDRO II - PI,39072,2025
2207934,PEDRO LAURENTINO - PI,2517,2025
2207959,NOVA SANTA RITA - PI,4142,2025
2208007,PICOS - PI,86701,2025
2208106,PIMENTEIRAS - PI,11487,2025
2208205,PIO IX - PI,17948,2025
2208304,PIRACURUCA - PI,29721,2025
2208403,PIRIPIRI - PI,67887,2025
2208502,PORTO - PI,12323,2025
2208551,PORTO ALEGRE DO PIAUÍ - PI,2382,2025
2208601,PRATA DO PIAUÍ - PI,3096,2025
2208650,QUEIMADA NOVA - PI,8948,2025
2208700,REDENÇÃO DO GURGUÉIA - PI,8565,2025
2208809,REGENERAÇÃO - PI,17400,2025
2208858,RIACHO FRIO - PI,4238,2025
2208874,RIBEIRA DO PIAUÍ - PI,4105,2025
2208908,RIBEIRO GONÇALVES - PI,6182,2025
2209005,RIO GRANDE DO PIAUÍ - PI,5845,2025
2209104,SANTA CRUZ DO PIAUÍ - PI,5872,2025
2209153,SANTA CRUZ DOS MILAGRES - PI,3448,2025
2209203,SANTA FILOMENA - PI,6210,2025
2209302,SANTA LUZ - PI,5418,2025
2209351,SANTANA DO PIAUÍ - PI,4159,2025
2209377,SANTA ROSA DO PIAUÍ - PI,4666,2025
2209401,SANTO ANTÔNIO DE LISBOA - PI,5930,2025
2209450,SANTO ANTÔNIO DOS MILAGRES - PI,2169,2025
2209500,SANTO INÁCIO DO PIAUÍ - PI,3682,2025
2209559,SÃO BRAZ DO PIAUÍ - PI,4454,2025
2209609,SÃO FÉLIX DO PIAUÍ - PI,2879,2025
2209658,SÃO FRANCISCO DE ASSIS DO PIAUÍ - PI,5713,2025
2209708,SÃO FRANCISCO DO PIAUÍ - PI,5358,2025
2209757,SÃO GONÇALO DO GURGUÉIA - PI,3026,2025
2209807,SÃO GONÇALO DO PIAUÍ - PI,4985,2025
2209856,SÃO JOÃO DA CANABRAVA - PI,4359,2025
2209872,SÃO JOÃO DA FRONTEIRA - PI,5608,2025
2209906,SÃO JOÃO DA SERRA - PI,6232,2025
2209955,SÃO JOÃO DA VARJOTA - PI,4430,2025
2209971,SÃO JOÃO DO ARRAIAL - PI,8494,2025
2210003,SÃO JOÃO DO PIAUÍ - PI,22137,2025
2210052,SÃO JOSÉ DO DIVINO - PI,5317,2025
2210102,SÃO JOSÉ DO PEIXE - PI,3300,2025
2210201,SÃO JOSÉ DO PIAUÍ - PI,6733,2025
2210300,SÃO JULIÃO - PI,6131,2025
2210359,SÃO LOURENÇO DO PIAUÍ - PI,4497,2025
2210375,SÃO LUIS DO PIAUÍ - PI,2277,2025
2210383,SÃO MIGUEL DA BAIXA GRANDE - PI,2299,2025
2210391,SÃO MIGUEL DO FIDALGO - PI,2864,2025
2210409,SÃO MIGUEL DO TAPUIO - PI,17911,2025
2210508,SÃO PEDRO DO PIAUÍ - PI,14055,2025
2210607,SÃO RAIMUNDO NONATO - PI,41139,2025
2210623,SEBASTIÃO BARROS - PI,3210,2025
2210631,SEBASTIÃO LEAL - PI,4590,2025
2210656,SIGEFREDO PACHECO - PI,9623,2025
2210706,SIMÕES - PI,14664,2025
2210805,SIMPLÍCIO MENDES - PI,14437,2025
2210904,SOCORRO DO PIAUÍ - PI,4165,2025
2210938,SUSSUAPARA - PI,6346,2025
2210953,TAMBORIL DO PIAUÍ - PI,3040,2025
2210979,TANQUE DO PIAUÍ - PI,2319,2025
2211001,TERESINA - PI,905692,2025
2211100,UNIÃO - PI,47896,2025
2211209,URUÇUÍ - PI,26779,2025
2211308,VALENÇA DO PIAUÍ - PI,23025,2025
2211357,VÁRZEA BRANCA - PI,5181,2025
2211407,VÁRZEA GRANDE - PI,4520,2025
2211506,VERA MENDES - PI,3282,2025
2211605,VILA NOVA DO PIAUÍ - PI,2972,2025
2211704,WALL FERRAZ - PI,4195,2025
2300101,ABAIARA - CE,10269,2025
2300150,ACARAPE - CE,14340,2025
2300200,ACARAÚ - CE,69317,2025
2300309,ACOPIARA - CE,45937,2025
2300408,AIUABA - CE,14115,2025
2300507,ALCÂNTARAS - CE,11795,2025
2300606,ALTANEIRA - CE,6974,2025
2300705,ALTO SANTO - CE,14372,2025
2300754,AMONTADA - CE,44584,2025
2300804,ANTONINA DO NORTE - CE,7507,2025
2300903,APUIARÉS - CE,13193,2025
2301000,AQUIRAZ - CE,85316,2025
2301109,ARACATI - CE,79205,2025
2301208,ARACOIABA - CE,26752,2025
2301257,ARARENDÁ - CE,11532,2025
2301307,ARARIPE - CE,20194,2025
2301406,ARATUBA - CE,11427,2025
2301505,ARNEIROZ - CE,7615,2025
2301604,ASSARÉ - CE,22195,2025
2301703,AURORA - CE,24244,2025
2301802,BAIXIO - CE,5821,2025
2301851,BANABUIÚ - CE,17667,2025
2301901,BARBALHA - CE,81441,2025
2301950,BARREIRA - CE,23474,2025
2302008,BARRO - CE,19569,2025
2302057,BARROQUINHA - CE,14998,2025
2302107,BATURITÉ - CE,37147,2025
2302206,BEBERIBE - CE,55977,2025
2302305,BELA CRUZ - CE,34613,2025
2302404,BOA VIAGEM - CE,52133,2025
2302503,BREJO SANTO - CE,54192,2025
2302602,CAMOCIM - CE,65251,2025
2302701,CAMPOS SALES - CE,26049,2025
2302800,CANINDÉ - CE,77376,2025
2302909,CAPISTRANO - CE,17795,2025
2303006,CARIDADE - CE,16234,2025
2303105,CARIRÉ - CE,18074,2025
2303204,CARIRIAÇU - CE,27532,2025
2303303,CARIÚS - CE,17277,2025
2303402,CARNAUBAL - CE,17815,2025
2303501,CASCAVEL - CE,76866,2025
2303600,CATARINA - CE,9110,2025
2303659,CATUNDA - CE,10864,2025
2303709,CAUCAIA - CE,378406,2025
2303808,CEDRO - CE,22564,2025
2303907,CHAVAL - CE,12811,2025
2303931,CHORÓ - CE,12352,2025
2303956,CHOROZINHO - CE,20808,2025
2304004,COREAÚ - CE,21417,2025
2304103,CRATEÚS - CE,80130,2025
2304202,CRATO - CE,139027,2025
2304236,CROATÁ - CE,18050,2025
2304251,CRUZ - CE,32288,2025
2304269,DEPUTADO IRAPUAN PINHEIRO - CE,9173,2025
2304277,ERERÉ - CE,6381,2025
2304285,EUSÉBIO - CE,82016,2025
2304301,FARIAS BRITO - CE,18498,2025
2304350,FORQUILHA - CE,25298,2025
2304400,FORTALEZA - CE,2578483,2025
2304459,FORTIM - CE,18213,2025
2304509,FRECHEIRINHA - CE,16516,2025
2304608,GENERAL SAMPAIO - CE,6929,2025
2304657,GRAÇA - CE,14176,2025
2304707,GRANJA - CE,55809,2025
2304806,GRANJEIRO - CE,4955,2025
2304905,GROAÍRAS - CE,11369,2025
2304954,GUAIÚBA - CE,25158,2025
2305001,GUARACIABA DO NORTE - CE,44565,2025
2305100,GUARAMIRANGA - CE,5826,2025
2305209,HIDROLÂNDIA - CE,18186,2025
2305233,HORIZONTE - CE,81161,2025
2305266,IBARETAMA - CE,12149,2025
2305308,IBIAPINA - CE,24689,2025
2305332,IBICUITINGA - CE,12008,2025
2305357,ICAPUÍ - CE,22562,2025
2305407,ICÓ - CE,64745,2025
2305506,IGUATU - CE,102588,2025
2305605,INDEPENDÊNCIA - CE,24463,2025
2305654,IPAPORANGA - CE,11963,2025
2305704,IPAUMIRIM - CE,12459,2025
2305803,IPU - CE,43084,2025
2305902,IPUEIRAS - CE,38287,2025
2306009,IRACEMA - CE,14440,2025
2306108,IRAUÇUBA - CE,24867,2025
2306207,ITAIÇABA - CE,7801,2025
2306256,ITAITINGA - CE,72512,2025
2306306,ITAPAJÉ - CE,49073,2025
2306405,ITAPIPOCA - CE,138978,2025
2306504,ITAPIÚNA - CE,18197,2025
2306553,ITAREMA - CE,45852,2025
2306603,ITATIRA - CE,21160,2025
2306702,JAGUARETAMA - CE,17604,2025
2306801,JAGUARIBARA - CE,10668,2025
2306900,JAGUARIBE - CE,35143,2025
2307007,JAGUARUANA - CE,33115,2025
2307106,JARDIM - CE,28801,2025
2307205,JATI - CE,8114,2025
2307254,JIJOCA DE JERICOACOARA - CE,28198,2025
2307304,JUAZEIRO DO NORTE - CE,305531,2025
2307403,JUCÁS - CE,24624,2025
2307502,LAVRAS DA MANGABEIRA - CE,32163,2025
2307601,LIMOEIRO DO NORTE - CE,62623,2025
2307635,MADALENA - CE,17235,2025
2307650,MARACANAÚ - CE,251613,2025
2307700,MARANGUAPE - CE,108622,2025
2307809,MARCO - CE,27177,2025
2307908,MARTINÓPOLE - CE,11280,2025
2308005,MASSAPÊ - CE,39840,2025
2308104,MAURITI - CE,47501,2025
2308203,MERUOCA - CE,15853,2025
2308302,MILAGRES - CE,26819,2025
2308351,MILHÃ - CE,14713,2025
2308377,MIRAÍMA - CE,14826,2025
2308401,MISSÃO VELHA - CE,38997,2025
2308500,MOMBAÇA - CE,38451,2025
2308609,MONSENHOR TABOSA - CE,17705,2025
2308708,MORADA NOVA - CE,65390,2025
2308807,MORAÚJO - CE,8537,2025
2308906,MORRINHOS - CE,23747,2025
2309003,MUCAMBO - CE,13999,2025
2309102,MULUNGU - CE,11064,2025
2309201,NOVA OLINDA - CE,16045,2025
2309300,NOVA RUSSAS - CE,32053,2025
2309409,NOVO ORIENTE - CE,29097,2025
2309458,OCARA - CE,25272,2025
2309508,ORÓS - CE,19943,2025
2309607,PACAJUS - CE,75454,2025
2309706,PACATUBA - CE,86564,2025
2309805,PACOTI - CE,11421,2025
2309904,PACUJÁ - CE,6348,2025
2310001,PALHANO - CE,9709,2025
2310100,PALMÁCIA - CE,10252,2025
2310209,PARACURU - CE,41894,2025
2310258,PARAIPABA - CE,34086,2025
2310308,PARAMBU - CE,32867,2025
2310407,PARAMOTI - CE,10462,2025
2310506,PEDRA BRANCA - CE,42227,2025
2310605,PENAFORTE - CE,9357,2025
2310704,PENTECOSTE - CE,39903,2025
2310803,PEREIRO - CE,15858,2025
2310852,PINDORETAMA - CE,24919,2025
2310902,PIQUET CARNEIRO - CE,17285,2025
2310951,PIRES FERREIRA - CE,10984,2025
2311009,PORANGA - CE,12441,2025
2311108,PORTEIRAS - CE,17877,2025
2311207,POTENGI - CE,8854,2025
2311231,POTIRETAMA - CE,6128,2025
2311264,QUITERIANÓPOLIS - CE,20545,2025
2311306,QUIXADÁ - CE,88846,2025
2311355,QUIXELÔ - CE,16998,2025
2311405,QUIXERAMOBIM - CE,86431,2025
2311504,QUIXERÉ - CE,21659,2025
2311603,REDENÇÃO - CE,28382,2025
2311702,RERIUTABA - CE,19051,2025
2311801,RUSSAS - CE,74834,2025
2311900,SABOEIRO - CE,13943,2025
2311959,SALITRE - CE,17303,2025
2312007,SANTANA DO ACARAÚ - CE,32133,2025
2312106,SANTANA DO CARIRI - CE,17391,2025
2312205,SANTA QUITÉRIA - CE,41569,2025
2312304,SÃO BENEDITO - CE,50058,2025
2312403,SÃO GONÇALO DO AMARANTE - CE,58191,2025
2312502,SÃO JOÃO DO JAGUARIBE - CE,5683,2025
2312601,SÃO LUÍS DO CURU - CE,10888,2025
2312700,SENADOR POMPEU - CE,25108,2025
2312809,SENADOR SÁ - CE,7551,2025
2312908,SOBRAL - CE,216519,2025
2313005,SOLONÓPOLE - CE,18785,2025
2313104,TABULEIRO DO NORTE - CE,32122,2025
2313203,TAMBORIL - CE,25287,2025
2313252,TARRAFAS - CE,7574,2025
2313302,TAUÁ - CE,64655,2025
2313351,TEJUÇUOCA - CE,17646,2025
2313401,TIANGUÁ - CE,86968,2025
2313500,TRAIRI - CE,62004,2025
2313559,TURURU - CE,15524,2025
2313609,UBAJARA - CE,34424,2025
2313708,UMARI - CE,6963,2025
2313757,UMIRIM - CE,17751,2025
2313807,URUBURETAMA - CE,21331,2025
2313906,URUOCA - CE,14308,2025
2313955,VARJOTA - CE,18708,2025
2314003,VÁRZEA ALEGRE - CE,40878,2025
2314102,VIÇOSA DO CEARÁ - CE,62972,2025
2400109,ACARI - RN,10855,2025
2400208,AÇU - RN,59099,2025
2400307,AFONSO BEZERRA - RN,11158,2025
2400406,ÁGUA NOVA - RN,3029,2025
2400505,ALEXANDRIA - RN,14058,2025
2400604,ALMINO AFONSO - RN,4802,2025
2400703,ALTO DO RODRIGUES - RN,12874,2025
2400802,ANGICOS - RN,11985,2025
2400901,ANTÔNIO MARTINS - RN,6730,2025
2401008,APODI - RN,37486,2025
2401107,AREIA BRANCA - RN,24607,2025
2401206,ARÊS - RN,13681,2025
2401305,CAMPO GRANDE - RN,10071,2025
2401404,BAÍA FORMOSA - RN,9115,2025
2401453,BARAÚNA - RN,28415,2025
2401503,BARCELONA - RN,4108,2025
2401602,BENTO FERNANDES - RN,4911,2025
2401651,BODÓ - RN,2360,2025
2401701,BOM JESUS - RN,10308,2025
2401800,BREJINHO - RN,12638,2025
2401859,CAIÇARA DO NORTE - RN,6479,2025
2401909,CAIÇARA DO RIO DO VENTO - RN,3360,2025
2402006,CAICÓ - RN,63338,2025
2402105,CAMPO REDONDO - RN,10510,2025
2402204,CANGUARETAMA - RN,30789,2025
2402303,CARAÚBAS - RN,20182,2025
2402402,CARNAÚBA DOS DANTAS - RN,8296,2025
2402501,CARNAUBAIS - RN,10026,2025
2402600,CEARÁ-MIRIM - RN,83543,2025
2402709,CERRO CORÁ - RN,11334,2025
2402808,CORONEL EZEQUIEL - RN,5233,2025
2402907,CORONEL JOÃO PESSOA - RN,4297,2025
2403004,CRUZETA - RN,8245,2025
2403103,CURRAIS NOVOS - RN,42922,2025
2403202,DOUTOR SEVERIANO - RN,7262,2025
2403251,PARNAMIRIM - RN,271713,2025
2403301,ENCANTO - RN,6289,2025
2403400,EQUADOR - RN,5461,2025
2403509,ESPÍRITO SANTO - RN,10951,2025
2403608,EXTREMOZ - RN,68584,2025
2403707,FELIPE GUERRA - RN,6472,2025
2403756,FERNANDO PEDROZA - RN,3035,2025
2403806,FLORÂNIA - RN,10556,2025
2403905,FRANCISCO DANTAS - RN,2758,2025
2404002,FRUTUOSO GOMES - RN,4230,2025
2404101,GALINHOS - RN,2159,2025
2404200,GOIANINHA - RN,28422,2025
2404309,GOVERNADOR DIX-SEPT ROSADO - RN,12231,2025
2404408,GROSSOS - RN,10281,2025
2404507,GUAMARÉ - RN,16076,2025
2404606,IELMO MARINHO - RN,11889,2025
2404705,IPANGUAÇU - RN,14560,2025
2404804,IPUEIRA - RN,2090,2025
2404853,ITAJÁ - RN,7551,2025
2404903,ITAÚ - RN,5447,2025
2405009,JAÇANÃ - RN,8053,2025
